Log file open, 01/31/23 19:00:10
[2023.02.01-00.01.44:485][  0]LogMaterial: Display: Missing cached shadermap for WorldGridMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 273148A4CE17980E37BA384E5EA3FCC4708CD58D), compiling. Is special engine material.
[2023.02.01-00.01.45:594][  0]LogTurnkeySupport: Completed device detection: Code = 0
[2023.02.01-00.01.46:043][  0]LogMaterial: Display: Missing cached shadermap for DefaultDeferredDecalMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 017975E0332039894602B3F81B0C93EA1ADA58F9), compiling. 
[2023.02.01-00.01.46:286][  0]LogMaterial: Display: Missing cached shadermap for DefaultLightFunctionMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 7278229B3DF015FB6573AB1CC20A336CB9CA443E), compiling. 
[2023.02.01-00.03.59:392][  0]LogDerivedDataCache: C:/Users/herts/AppData/Local/UnrealEngine/Common/DerivedDataCache: Maintenance finished in +00:00:22.285 and deleted 0 files with total size 0 MiB. Scanned 12496 files in 10725 folders with total size 5186 MiB.
[2023.02.01-00.07.31:767][  0]LogMaterial: Display: Missing cached shadermap for DefaultPostProcessMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: AE529176DAD5F3C6957AF7B9B1AF1BD08BA06B14), compiling. 
[2023.02.01-00.07.31:784][  0]LogTurnkeySupport: Turnkey Device: Win64@MSI: (Name=MSI, Type=Computer, Status=Valid, , Flags="Device_InstallSoftwareValid")
[2023.02.01-00.07.33:870][  0]LogMeshReduction: Using QuadricMeshReduction for automatic static mesh reduction
[2023.02.01-00.07.33:870][  0]LogMeshReduction: Using SimplygonMeshReduction for automatic skeletal mesh reduction
[2023.02.01-00.07.33:870][  0]LogMeshReduction: Using ProxyLODMeshReduction for automatic mesh merging
[2023.02.01-00.07.33:870][  0]LogMeshReduction: No distributed automatic mesh merging module available
[2023.02.01-00.07.33:870][  0]LogMeshMerging: No distributed automatic mesh merging module available
[2023.02.01-00.07.33:908][  0]LogStaticMesh: Display: Building static mesh PlanarReflectionPlane...
[2023.02.01-00.07.33:927][  0]LogStaticMesh: Built static mesh [0.04s] /Engine/EditorMeshes/PlanarReflectionPlane.PlanarReflectionPlane
[2023.02.01-00.07.34:059][  0]LogNetVersion: GGJ23 1.0.0, NetCL: 23058290, EngineNetVer: 30, GameNetVer: 0 (Checksum: 2528739584)
[2023.02.01-00.07.34:242][  0]LogStaticMesh: Display: Building static mesh SM_CineCam...
[2023.02.01-00.07.34:348][  0]LogStaticMesh: Built static mesh [0.11s] /Engine/EditorMeshes/Camera/SM_CineCam.SM_CineCam
[2023.02.01-00.07.34:408][  0]LogStaticMesh: Display: Building static mesh EditorCube...
[2023.02.01-00.07.34:409][  0]LogStaticMesh: Built static mesh [0.00s] /Engine/EditorMeshes/EditorCube.EditorCube
[2023.02.01-00.07.34:418][  0]LogStaticMesh: Display: Building static mesh EditorPlane...
[2023.02.01-00.07.34:420][  0]LogStaticMesh: Built static mesh [0.00s] /Engine/EditorMeshes/EditorPlane.EditorPlane
[2023.02.01-00.07.34:421][  0]LogStaticMesh: Display: Building static mesh EditorCylinder...
[2023.02.01-00.07.34:424][  0]LogStaticMesh: Built static mesh [0.00s] /Engine/EditorMeshes/EditorCylinder.EditorCylinder
[2023.02.01-00.07.34:448][  0]LogStaticMesh: Display: Building static mesh EditorSkySphere...
[2023.02.01-00.07.34:467][  0]LogStaticMesh: Built static mesh [0.02s] /Engine/EditorMeshes/EditorSkySphere.EditorSkySphere
[2023.02.01-00.07.34:573][  0]LogUObjectArray: 20936 objects as part of root set at end of initial load.
[2023.02.01-00.07.34:573][  0]LogUObjectAllocator: 5786176 out of 0 bytes used by permanent object pool.
[2023.02.01-00.07.34:573][  0]LogUObjectArray: CloseDisregardForGC: 0/0 objects in disregard for GC pool
[2023.02.01-00.07.34:678][  0]LogSlate: Border
[2023.02.01-00.07.34:678][  0]LogSlate: BreadcrumbButton
[2023.02.01-00.07.34:678][  0]LogSlate: Brushes.Title
[2023.02.01-00.07.34:678][  0]LogSlate: Default
[2023.02.01-00.07.34:678][  0]LogSlate: Icons.Save
[2023.02.01-00.07.34:678][  0]LogSlate: Icons.Toolbar.Settings
[2023.02.01-00.07.34:678][  0]LogSlate: ListView
[2023.02.01-00.07.34:678][  0]LogSlate: SoftwareCursor_CardinalCross
[2023.02.01-00.07.34:678][  0]LogSlate: SoftwareCursor_Grab
[2023.02.01-00.07.34:678][  0]LogSlate: TableView.DarkRow
[2023.02.01-00.07.34:678][  0]LogSlate: TableView.Row
[2023.02.01-00.07.34:678][  0]LogSlate: TreeView
[2023.02.01-00.07.36:243][  0]LogUdpMessaging: Initializing bridge on interface 0.0.0.0:0 to multicast group 230.0.0.1:6666.
[2023.02.01-00.07.36:245][  0]LogUdpMessaging: Display: Added local interface '192.168.1.7' to multicast group '230.0.0.1:6666'
[2023.02.01-00.07.36:268][  0]LogTcpMessaging: Initializing TcpMessaging bridge
[2023.02.01-00.07.36:411][  0]LogNiagaraDebuggerClient: Niagara Debugger Client Initialized | Session: 0E0B4CDA4591343ADE7A9FA3D1BF51E5 | Instance: D3A952A346505C79F094A99813622452 (MSI-1720).
[2023.02.01-00.07.36:992][  0]LogAudio: Display: Registering Engine Module Parameter Interfaces...
[2023.02.01-00.07.37:014][  0]LogMetasoundEngine: MetaSound Engine Initialized
[2023.02.01-00.07.38:044][  0]LogPython: Using Python 3.9.7
[2023.02.01-00.07.40:593][  0]LogAndroidPermission: UAndroidPermissionCallbackProxy::GetInstance
[2023.02.01-00.07.40:736][  0]LogAudioCaptureCore: Display: No Audio Capture implementations found. Audio input will be silent.
[2023.02.01-00.07.40:736][  0]LogAudioCaptureCore: Display: No Audio Capture implementations found. Audio input will be silent.
[2023.02.01-00.07.41:195][  0]SourceControl: Source control is disabled
[2023.02.01-00.07.41:241][  0]SourceControl: Source control is disabled
[2023.02.01-00.07.41:310][  0]SourceControl: Source control is disabled
[2023.02.01-00.07.41:422][  0]LogUProjectInfo: Found projects:
[2023.02.01-00.07.42:992][  0]LogOpenImageDenoise: OIDN starting up
[2023.02.01-00.07.43:163][  0]LogCollectionManager: Loaded 0 collections in 0.001324 seconds
[2023.02.01-00.07.43:166][  0]LogFileCache: Scanning file cache for directory 'C:/Users/herts/Documents/GitHub/GGJ23/GGJ23/Saved/Collections/' took 0.00s
[2023.02.01-00.07.43:169][  0]LogFileCache: Scanning file cache for directory 'C:/Users/herts/Documents/GitHub/GGJ23/GGJ23/Content/Developers/herts/Collections/' took 0.00s
[2023.02.01-00.07.43:170][  0]LogFileCache: Scanning file cache for directory 'C:/Users/herts/Documents/GitHub/GGJ23/GGJ23/Content/Collections/' took 0.00s
[2023.02.01-00.07.43:861][  0]LogEngine: Initializing Engine...
[2023.02.01-00.07.43:873][  0]LogStylusInput: Initializing StylusInput subsystem.
[2023.02.01-00.07.43:877][  0]LogStats: UGameplayTagsManager::InitializeManager -  0.001 s
[2023.02.01-00.07.43:879][  0]LogMaterial: Display: Missing cached shadermap for WireframeMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 8926245CA3165D43D603BDF4F4E6973561F8A3E5), compiling. Is special engine material.
[2023.02.01-00.07.43:883][  0]LogMaterial: Display: Missing cached shadermap for LevelColorationLitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 7DDC8655DBE05F0390A1AEF0640DB4B4AC72E4B4), compiling. Is special engine material.
[2023.02.01-00.07.43:886][  0]LogMaterial: Display: Missing cached shadermap for LevelColorationUnlitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 73494A7DB84770E310F3ED8D4B9AF22AD17465ED), compiling. Is special engine material.
[2023.02.01-00.07.43:890][  0]LogMaterial: Display: Missing cached shadermap for MAT_LevelColorationLitLightmapUV in PCD3D_SM6, Default, SM6 (DDC key hash: 064EC68D5BD8117F6D744CD7CAABC1D1A8A23750), compiling. Is special engine material.
[2023.02.01-00.07.43:893][  0]LogMaterial: Display: Missing cached shadermap for ShadedLevelColorationLitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: D120C1EA2A607B527DC78DAB4AD9EF1CC3406338), compiling. Is special engine material.
[2023.02.01-00.07.43:896][  0]LogMaterial: Display: Missing cached shadermap for ShadedLevelColorationUnlitMateri in PCD3D_SM6, Default, SM6 (DDC key hash: 6C58EB20AF8F835877F3C270520754245EB965D4), compiling. Is special engine material.
[2023.02.01-00.07.43:979][  0]LogInit: Initializing FReadOnlyCVARCache
[2023.02.01-00.07.44:023][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.01-00.07.44:073][  0]LogAIModule: Creating AISystem for world Untitled
[2023.02.01-00.07.44:077][  0]LogNetVersion: Set ProjectVersion to 1.0.0.0. Version Checksum will be recalculated on next use.
[2023.02.01-00.07.44:077][  0]LogInit: Texture streaming: Enabled
[2023.02.01-00.07.44:142][  0]LogAnalytics: Display: [UEEditor.Rocket.Release] APIServer = https://datarouter.ol.epicgames.com/. AppVersion = 5.1.0-23058290+++UE5+Release-5.1
[2023.02.01-00.07.44:168][  0]LogAudio: Display: Initializing Audio Device Manager...
[2023.02.01-00.07.44:212][  0]LogAudio: Display: Loading Default Audio Settings Objects...
[2023.02.01-00.07.44:212][  0]LogAudio: Display: No default SoundConcurrencyObject specified (or failed to load).
[2023.02.01-00.07.44:215][  0]LogAudio: Display: AudioInfo: 'BINKA' Registered
[2023.02.01-00.07.44:216][  0]LogAudio: Display: AudioInfo: 'PCM' Registered
[2023.02.01-00.07.44:216][  0]LogAudio: Display: AudioInfo: 'ADPCM' Registered
[2023.02.01-00.07.44:216][  0]LogAudio: Display: AudioInfo: 'OGG' Registered
[2023.02.01-00.07.44:216][  0]LogAudio: Display: AudioInfo: 'OPUS' Registered
[2023.02.01-00.07.44:217][  0]LogAudio: Display: Audio Device Manager Initialized
[2023.02.01-00.07.44:217][  0]LogAudio: Display: Creating Audio Device:                 Id: 1, Scope: Shared, Realtime: True
[2023.02.01-00.07.44:217][  0]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.01-00.07.44:218][  0]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.01-00.07.44:218][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.01-00.07.44:218][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.01-00.07.44:218][  0]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.02.01-00.07.44:218][  0]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.01-00.07.44:218][  0]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.02.01-00.07.44:218][  0]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.01-00.07.44:218][  0]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.01-00.07.44:218][  0]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.01-00.07.44:218][  0]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.01-00.07.44:254][  0]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.01-00.07.44:357][  0]LogAudioMixer: Display: Using Audio Hardware Device Headphones (Realtek(R) Audio)
[2023.02.01-00.07.44:359][  0]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.01-00.07.44:361][  0]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.01-00.07.44:361][  0]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.01-00.07.44:363][  0]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=1
[2023.02.01-00.07.44:363][  0]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
[2023.02.01-00.07.44:365][  0]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2023.02.01-00.07.44:365][  0]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=1
[2023.02.01-00.07.44:365][  0]LogInit: FAudioDevice initialized.
[2023.02.01-00.07.44:365][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'Untitled'.
[2023.02.01-00.07.44:396][  0]LogCsvProfiler: Display: Metadata set : largeworldcoordinates="1"
[2023.02.01-00.07.44:422][  0]LogLiveCoding: Display: Starting LiveCoding
[2023.02.01-00.07.44:422][  0]LogLiveCoding: Display: LiveCodingConsole Arguments: GGJ23Editor Win64 Development
[2023.02.01-00.07.44:423][  0]LogLiveCoding: Display: First instance in process group "UE_GGJ23_0xb529a7dc", spawning console
[2023.02.01-00.07.44:470][  0]LogLiveCoding: Display: Waiting for server
[2023.02.01-00.07.44:932][  0]LogLiveCoding: Display: Successfully initialized, removing startup thread
[2023.02.01-00.07.44:962][  0]LogInit: Transaction tracking system initialized
[2023.02.01-00.07.45:044][  0]LogSourceControl: Uncontrolled asset enumeration started...
[2023.02.01-00.07.45:046][  0]LogSourceControl: Uncontrolled asset enumeration finished in 0.00219 seconds (Found 115 uncontrolled assets)
[2023.02.01-00.07.45:124][  0]BlueprintLog: New page: Editor Load
[2023.02.01-00.07.45:514][  0]LocalizationService: Localization service is disabled
[2023.02.01-00.07.45:587][  0]TimingProfiler: Initialize
[2023.02.01-00.07.45:588][  0]TimingProfiler: OnSessionChanged
[2023.02.01-00.07.45:588][  0]LoadingProfiler: Initialize
[2023.02.01-00.07.45:588][  0]LoadingProfiler: OnSessionChanged
[2023.02.01-00.07.45:588][  0]NetworkingProfiler: Initialize
[2023.02.01-00.07.45:589][  0]NetworkingProfiler: OnSessionChanged
[2023.02.01-00.07.45:589][  0]MemoryProfiler: Initialize
[2023.02.01-00.07.45:589][  0]MemoryProfiler: OnSessionChanged
[2023.02.01-00.07.46:088][  0]LogFileCache: Scanning file cache for directory 'C:/Users/herts/Documents/GitHub/GGJ23/GGJ23/Content/' took 0.00s
[2023.02.01-00.07.46:329][  0]LogEditorDomain: Display: Class /Script/AnimationData.AnimationSequencerDataModel is imported by a package but does not exist in memory. EditorDomain keys for packages using it will be invalid if it still exists.
	To clear this message, resave packages that use the deleted class, or load its module earlier than the packages that use it are referenced.
[2023.02.01-00.07.46:825][  0]LogLevelSequenceEditor: LevelSequenceEditor subsystem initialized.
[2023.02.01-00.07.47:003][  0]LogInit: Display: Engine is initialized. Leaving FEngineLoop::Init()
[2023.02.01-00.07.47:007][  0]SourceControl: Source control is disabled
[2023.02.01-00.07.47:007][  0]LogUnrealEdMisc: Loading editor; pre map load, took 458.621
[2023.02.01-00.07.47:008][  0]Cmd: MAP LOAD FILE="../../../Engine/Content/Maps/Templates/OpenWorld.umap" TEMPLATE=1 SHOWPROGRESS=1 FEATURELEVEL=4
[2023.02.01-00.07.47:008][  0]LightingResults: New page: Lighting Build
[2023.02.01-00.07.47:016][  0]LogWorld: UWorld::CleanupWorld for Untitled, bSessionEnded=true, bCleanupResources=true
[2023.02.01-00.07.47:016][  0]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.01-00.07.47:017][  0]MapCheck: New page: Map Check
[2023.02.01-00.07.47:017][  0]LightingResults: New page: Lighting Build
[2023.02.01-00.07.47:026][  0]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.01-00.07.47:034][  0]LogUObjectHash: Compacting FUObjectHashTables data took   0.40ms
[2023.02.01-00.07.47:040][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'Untitled_1'.
[2023.02.01-00.07.47:040][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.01-00.07.47:041][  0]LogAIModule: Creating AISystem for world Untitled_1
[2023.02.01-00.07.47:043][  0]LogWorldPartition: ULevel::OnLevelLoaded(Untitled_1)(bIsOwningWorldGameWorld=0, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.02.01-00.07.47:043][  0]LogWorldPartition: Display: WorldPartition initialize started...
[2023.02.01-00.07.47:043][  0]LogWorldPartition: UWorldPartition::Initialize(Asset=Untitled_1, IsEditor=1, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.02.01-00.07.47:418][  0]LogContentBundle: [Container: Untitled_1] Creating new contrainer.
[2023.02.01-00.07.47:419][  0]LogWorldPartition: Display: WorldPartition initialize took 376 ms
[2023.02.01-00.07.47:831][  0]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2023.02.01-00.07.47:967][  0]LogUObjectHash: Compacting FUObjectHashTables data took   0.37ms
[2023.02.01-00.07.47:967][  0]Cmd: MAP CHECKDEP NOCLEARLOG
[2023.02.01-00.07.47:979][  0]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 11.839ms to complete.
[2023.02.01-00.07.47:979][  0]LogFileHelpers: Loading map 'OpenWorld' took 0.972
[2023.02.01-00.07.48:005][  0]LogUnrealEdMisc: Total Editor Startup Time, took 459.619
[2023.02.01-00.07.48:005][  0]LogShaderCompilers: Display: ================================================
[2023.02.01-00.07.48:005][  0]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.02.01-00.07.48:005][  0]LogShaderCompilers: Display: Total job queries 3544, among them cache hits 0 (0.00%)
[2023.02.01-00.07.48:005][  0]LogShaderCompilers: Display: Tracking 3544 distinct input hashes that result in 2524 distinct outputs (71.22%)
[2023.02.01-00.07.48:005][  0]LogShaderCompilers: Display: RAM used: 24.43 MB (0.02 GB) of 819.20 MB (0.80 GB) budget. Usage: 2.98%
[2023.02.01-00.07.48:005][  0]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.02.01-00.07.48:005][  0]LogShaderCompilers: Display: Shaders Compiled: 3544
[2023.02.01-00.07.48:005][  0]LogShaderCompilers: Display: Jobs assigned 3544, completed 3544 (100.00%)
[2023.02.01-00.07.48:005][  0]LogShaderCompilers: Display: Average time worker was idle: 0.03 s
[2023.02.01-00.07.48:005][  0]LogShaderCompilers: Display: Time job spent in pending queue: average 169.29 s, longest 347.36 s
[2023.02.01-00.07.48:005][  0]LogShaderCompilers: Display: Job execution time: average 7.64 s, max 32.50 s
[2023.02.01-00.07.48:005][  0]LogShaderCompilers: Display: Job life time (pending + execution): average 176.94 s, max 348.98
[2023.02.01-00.07.48:005][  0]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 350.82 s
[2023.02.01-00.07.48:005][  0]LogShaderCompilers: Display: Jobs were issued in 374 batches (only local compilation was used), average 9.48 jobs/batch
[2023.02.01-00.07.48:005][  0]LogShaderCompilers: Display: Average processing rate: 10.10 jobs/sec
[2023.02.01-00.07.48:005][  0]LogShaderCompilers: Display: Total thread time: 2705.39 s
[2023.02.01-00.07.48:005][  0]LogShaderCompilers: Display: Total thread preprocess time: 143.97 s
[2023.02.01-00.07.48:005][  0]LogShaderCompilers: Display: Percentage time preprocessing: 5.32%
[2023.02.01-00.07.48:005][  0]LogShaderCompilers: Display: Effective parallelization: 7.71 (times faster than compiling all shaders on one thread). Compare with number of workers: 8
[2023.02.01-00.07.48:005][  0]LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
[2023.02.01-00.07.48:005][  0]LogShaderCompilers: Display:                                   FSSDTemporalAccumulationCS (compiled   10 times, average 7.47 sec, max 9.09 sec, min 4.78 sec)
[2023.02.01-00.07.48:005][  0]LogShaderCompilers: Display:                                          FClusteredShadingPS (compiled    4 times, average 7.16 sec, max 12.80 sec, min 3.05 sec)
[2023.02.01-00.07.48:005][  0]LogShaderCompilers: Display:                                    FSSDSpatialAccumulationCS (compiled   33 times, average 2.69 sec, max 4.37 sec, min 1.48 sec)
[2023.02.01-00.07.48:005][  0]LogShaderCompilers: Display:                                             FDeferredLightPS (compiled  150 times, average 2.41 sec, max 4.77 sec, min 1.85 sec)
[2023.02.01-00.07.48:005][  0]LogShaderCompilers: Display:                                  FDiffuseIndirectCompositePS (compiled    6 times, average 2.09 sec, max 4.18 sec, min 0.32 sec)
[2023.02.01-00.07.48:005][  0]LogShaderCompilers: Display: Top 5 shader types by total compile time:
[2023.02.01-00.07.48:005][  0]LogShaderCompilers: Display:                                             FDeferredLightPS - 13.34% of total time (compiled  150 times, average 2.41 sec, max 4.77 sec, min 1.85 sec)
[2023.02.01-00.07.48:005][  0]LogShaderCompilers: Display:                      FRenderSingleScatteringWithPreshadingCS - 4.17% of total time (compiled  128 times, average 0.88 sec, max 1.45 sec, min 0.47 sec)
[2023.02.01-00.07.48:006][  0]LogShaderCompilers: Display:                                      FScreenProbeIntegrateCS - 4.04% of total time (compiled  128 times, average 0.85 sec, max 2.67 sec, min 0.59 sec)
[2023.02.01-00.07.48:006][  0]LogShaderCompilers: Display:                                  FScreenProbeTraceMeshSDFsCS - 3.85% of total time (compiled   96 times, average 1.09 sec, max 1.82 sec, min 0.44 sec)
[2023.02.01-00.07.48:006][  0]LogShaderCompilers: Display:                              FVolumetricFogLightScatteringCS - 3.80% of total time (compiled  128 times, average 0.80 sec, max 1.10 sec, min 0.54 sec)
[2023.02.01-00.07.48:006][  0]LogShaderCompilers: Display: ================================================
[2023.02.01-00.07.48:137][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.01-00.07.48:143][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.01-00.07.48:148][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.01-00.07.48:153][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.01-00.07.48:200][  0]LogPakFile: Display: Mounted Pak file 'D:/Program Files (x86)/Epic Games/UE_5.1/FeaturePacks/StarterContent.upack', mount point: 'root:/'
[2023.02.01-00.07.48:206][  0]LogPakFile: Display: Mounted Pak file 'D:/Program Files (x86)/Epic Games/UE_5.1/FeaturePacks/TP_FirstPerson.upack', mount point: 'root:/'
[2023.02.01-00.07.48:212][  0]LogPakFile: Display: Mounted Pak file 'D:/Program Files (x86)/Epic Games/UE_5.1/FeaturePacks/TP_FirstPersonBP.upack', mount point: 'root:/'
[2023.02.01-00.07.48:217][  0]LogPakFile: Display: Mounted Pak file 'D:/Program Files (x86)/Epic Games/UE_5.1/FeaturePacks/TP_HandheldARBP.upack', mount point: 'root:/'
[2023.02.01-00.07.48:222][  0]LogPakFile: Display: Mounted Pak file 'D:/Program Files (x86)/Epic Games/UE_5.1/FeaturePacks/TP_ThirdPerson.upack', mount point: 'root:/'
[2023.02.01-00.07.48:228][  0]LogPakFile: Display: Mounted Pak file 'D:/Program Files (x86)/Epic Games/UE_5.1/FeaturePacks/TP_ThirdPersonBP.upack', mount point: 'root:/'
[2023.02.01-00.07.48:233][  0]LogPakFile: Display: Mounted Pak file 'D:/Program Files (x86)/Epic Games/UE_5.1/FeaturePacks/TP_TopDown.upack', mount point: 'root:/'
[2023.02.01-00.07.48:238][  0]LogPakFile: Display: Mounted Pak file 'D:/Program Files (x86)/Epic Games/UE_5.1/FeaturePacks/TP_TopDownBP.upack', mount point: 'root:/'
[2023.02.01-00.07.48:243][  0]LogPakFile: Display: Mounted Pak file 'D:/Program Files (x86)/Epic Games/UE_5.1/FeaturePacks/TP_VehicleAdvBP.upack', mount point: 'root:/'
[2023.02.01-00.07.48:247][  0]LogPakFile: Display: Mounted Pak file 'D:/Program Files (x86)/Epic Games/UE_5.1/FeaturePacks/TP_VirtualRealityBP.upack', mount point: 'root:/'
[2023.02.01-00.07.48:794][  0]LogSlate: Took 0.006599 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Regular.ttf' (155K)
[2023.02.01-00.07.48:802][  0]LogSlate: Took 0.005358 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Bold.ttf' (160K)
[2023.02.01-00.07.48:815][  0]LogSlate: Took 0.004615 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Italic.ttf' (157K)
[2023.02.01-00.07.48:823][  0]LogSlate: Took 0.007172 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/DroidSansMono.ttf' (77K)
[2023.02.01-00.07.48:890][  0]LogViewport: Scene viewport resized to 1268x670, mode Windowed.
[2023.02.01-00.07.50:498][  0]LogStall: Startup...
[2023.02.01-00.07.50:502][  0]LogStall: Startup complete.
[2023.02.01-00.07.50:573][  0]LogLoad: (Engine Initialization) Total time: 462.19 seconds
[2023.02.01-00.07.50:573][  0]LogLoad: (Engine Initialization) Total Blueprint compile time: 0.00 seconds
[2023.02.01-00.07.50:719][  0]LogAssetRegistry: Asset discovery search completed in 368.2563 seconds
[2023.02.01-00.07.50:733][  0]LogCollectionManager: Fixed up redirectors for 0 collections in 0.000366 seconds (updated 0 objects)
[2023.02.01-00.07.51:019][  0]LogContentStreaming: Texture pool size now 1000 MB
[2023.02.01-00.07.54:781][ 75]LogMeshUtilities: Finished distance field build in 2.6s - 126x126x126 sparse distance field, 1.9Mb total, 0.1Mb always loaded, 52% occupied, 1322 triangles, EditorSkySphere
[2023.02.01-00.10.09:224][376]LogRendererCore: Warning: Query 'Unaccounted' not ready.
[2023.02.01-00.13.41:889][237]LogSlate: Took 0.003961 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Light.ttf' (167K)
[2023.02.01-00.13.45:107][496]LogUObjectHash: Compacting FUObjectHashTables data took   0.67ms
[2023.02.01-00.13.45:110][496]LogStall: Shutdown...
[2023.02.01-00.13.45:114][496]LogStall: Shutdown complete.
[2023.02.01-00.13.45:145][496]LogSlate: Window 'GGJ23 - Unreal Editor' being destroyed
[2023.02.01-00.13.45:227][497]Cmd: QUIT_EDITOR
[2023.02.01-00.13.45:227][497]LogCore: Engine exit requested (reason: UUnrealEdEngine::CloseEditor())
[2023.02.01-00.13.45:233][497]LogCore: Engine exit requested (reason: EngineExit() was called; note: exit was already requested)
[2023.02.01-00.13.45:233][497]LogStaticMesh: Abandoning remaining async distance field tasks for shutdown
[2023.02.01-00.13.45:234][497]LogStaticMesh: Abandoning remaining async card representation tasks for shutdown
[2023.02.01-00.13.45:296][497]LogWorld: UWorld::CleanupWorld for Untitled_1, bSessionEnded=true, bCleanupResources=true
[2023.02.01-00.13.45:298][497]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.01-00.13.45:300][497]LogContentBundle: [Container: Untitled_1] Deleting container.
[2023.02.01-00.13.45:303][497]LogStylusInput: Shutting down StylusInput subsystem.
[2023.02.01-00.13.45:306][497]LogLevelSequenceEditor: LevelSequenceEditor subsystem deinitialized.
[2023.02.01-00.13.45:523][497]LogAudio: Display: Beginning Audio Device Manager Shutdown (Module: AudioMixerXAudio2)...
[2023.02.01-00.13.45:523][497]LogAudio: Display: Destroying 1 Remaining Audio Device(s)...
[2023.02.01-00.13.45:523][497]LogAudio: Display: Audio Device unregistered from world 'Untitled_1'.
[2023.02.01-00.13.45:525][497]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=1
[2023.02.01-00.13.45:529][497]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=1
[2023.02.01-00.13.45:541][497]LogAudio: Display: Audio Device Manager Shutdown
[2023.02.01-00.13.45:547][497]LogSlate: Slate User Destroyed.  User Index 0, Is Virtual User: 0
[2023.02.01-00.13.45:548][497]LogExit: Preparing to exit.
[2023.02.01-00.13.45:598][497]LogUObjectHash: Compacting FUObjectHashTables data took   1.11ms
[2023.02.01-00.13.46:522][497]LogExit: Editor shut down
[2023.02.01-00.13.46:532][497]LogDemo: Cleaned up 0 splitscreen connections, owner deletion: enabled
