Log file open, 02/01/23 14:09:13
[2023.02.01-21.11.06:116][803]OBJ SavePackage: Finished generating thumbnails for package [/Game/UI_Elements/WB_MainMenu]
[2023.02.01-21.11.06:116][803]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/UI_Elements/WB_MainMenu" FILE="E:/Github Projects/GGJ23/GGJ23/Saved/Autosaves/Game/UI_Elements/WB_MainMenu_Auto5.uasset" SILENT=false AUTOSAVING=true
[2023.02.01-21.11.06:121][803]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/UI_Elements/WB_MainMenu_Auto5
[2023.02.01-21.11.06:122][803]LogSavePackage: Moving 'E:/Github Projects/GGJ23/GGJ23/Saved/WB_MainMenu_Auto5007291954C279216CE4087B90BCF7D27.tmp' to 'E:/Github Projects/GGJ23/GGJ23/Saved/Autosaves/Game/UI_Elements/WB_MainMenu_Auto5.uasset'
[2023.02.01-21.11.06:122][803]LogFileHelpers: Auto-saving content packages took 0.010
[2023.02.01-21.11.14:529][857]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.01-21.11.14:618][857]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/UI_Elements/WB_MainMenu" FILE="E:/Github Projects/GGJ23/GGJ23/Content/UI_Elements/WB_MainMenu.uasset" SILENT=true
[2023.02.01-21.11.14:624][857]LogSavePackage: Moving output files for package: /Game/UI_Elements/WB_MainMenu
[2023.02.01-21.11.14:624][857]LogSavePackage: Moving 'E:/Github Projects/GGJ23/GGJ23/Saved/WB_MainMenu3C9F107B4AD3947AEE4EA8B94CE68615.tmp' to 'E:/Github Projects/GGJ23/GGJ23/Content/UI_Elements/WB_MainMenu.uasset'
[2023.02.01-21.11.14:635][857]LogFileHelpers: InternalPromptForCheckoutAndSave took 106 ms (total: 1.46 sec)
[2023.02.01-21.11.14:643][857]AssetCheck: New page: Asset Save: WB_MainMenu
[2023.02.01-21.11.14:643][857]LogContentValidation: Display: Validating /Script/UMGEditor.WidgetBlueprint /Game/UI_Elements/WB_MainMenu.WB_MainMenu
[2023.02.01-21.12.00:943][548]LogDerivedDataCache: C:/Users/Ben/AppData/Local/UnrealEngine/Common/DerivedDataCache: Maintenance finished in +00:00:39.315 and deleted 0 files with total size 0 MiB. Scanned 20567 files in 19664 folders with total size 2653 MiB.
[2023.02.01-21.23.42:442][223]LogContentBrowser: Deferred new asset file creation: NewWorld
[2023.02.01-21.23.42:456][223]LogContentBrowser: Creating deferred item: NewWorld
[2023.02.01-21.23.42:578][225]LogContentBrowser: Renaming the item being created (Deferred Item: NewWorld).
[2023.02.01-21.23.50:043][492]LogContentBrowser: Attempting asset rename: NewWorld -> MainMenu_Level
[2023.02.01-21.23.50:044][492]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.01-21.23.50:081][492]LogContentBrowser: End creating deferred item NewWorld
[2023.02.01-21.24.18:467][509]LogUObjectHash: Compacting FUObjectHashTables data took   2.60ms
[2023.02.01-21.24.27:097][509]LogSlate: Window 'Save Content' being destroyed
[2023.02.01-21.24.27:109][509]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.01-21.24.27:177][509]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Levels/MainMenu_Level" FILE="E:/Github Projects/GGJ23/GGJ23/Content/Levels/MainMenu_Level.umap" SILENT=true AUTOSAVING=false KEEPDIRTY=false
[2023.02.01-21.24.27:252][509]LogUObjectHash: Compacting FUObjectHashTables data took   0.70ms
[2023.02.01-21.24.27:266][509]LogSavePackage: Moving output files for package: /Game/Levels/MainMenu_Level
[2023.02.01-21.24.27:266][509]LogSavePackage: Moving 'E:/Github Projects/GGJ23/GGJ23/Saved/MainMenu_Level8993BB194BC6B9606C8AA0858BDB55B5.tmp' to 'E:/Github Projects/GGJ23/GGJ23/Content/Levels/MainMenu_Level.umap'
[2023.02.01-21.24.27:272][509]LogFileHelpers: Saving map 'MainMenu_Level' took 0.095
[2023.02.01-21.24.27:285][509]LogFileHelpers: InternalPromptForCheckoutAndSave took 176 ms (total: 1.63 sec)
[2023.02.01-21.24.27:285][509]Cmd: MAP LOAD FILE="E:/Github Projects/GGJ23/GGJ23/Content/Levels/MainMenu_Level.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=4
[2023.02.01-21.24.27:285][509]LightingResults: New page: Lighting Build
[2023.02.01-21.24.27:285][509]LoadErrors: New page: Loading map: MainMenu_Level.umap
[2023.02.01-21.24.27:363][509]LogWorld: UWorld::CleanupWorld for Untitled_1, bSessionEnded=true, bCleanupResources=true
[2023.02.01-21.24.27:365][509]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.01-21.24.27:368][509]LogContentBundle: [Container: Untitled_1] Deleting container.
[2023.02.01-21.24.27:368][509]MapCheck: New page: Map Check
[2023.02.01-21.24.27:369][509]LightingResults: New page: Lighting Build
[2023.02.01-21.24.27:424][509]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.01-21.24.27:487][509]LogUObjectHash: Compacting FUObjectHashTables data took   2.07ms
[2023.02.01-21.24.27:496][509]LogWorld: UWorld::CleanupWorld for MainMenu_Level, bSessionEnded=true, bCleanupResources=true
[2023.02.01-21.24.27:496][509]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.01-21.24.27:560][509]LogUObjectHash: Compacting FUObjectHashTables data took   1.95ms
[2023.02.01-21.24.27:624][509]LogUObjectHash: Compacting FUObjectHashTables data took   2.04ms
[2023.02.01-21.24.27:626][509]LogAudio: Display: Audio Device (ID: 1) registered with world 'MainMenu_Level'.
[2023.02.01-21.24.27:626][509]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.01-21.24.27:626][509]LogAIModule: Creating AISystem for world MainMenu_Level
[2023.02.01-21.24.27:630][509]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2023.02.01-21.24.27:691][509]LogUObjectHash: Compacting FUObjectHashTables data took   2.43ms
[2023.02.01-21.24.27:703][509]Cmd: MAP CHECKDEP NOCLEARLOG
[2023.02.01-21.24.27:703][509]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 0.098ms to complete.
[2023.02.01-21.24.27:703][509]LogFileHelpers: Loading map 'MainMenu_Level' took 0.418
[2023.02.01-21.24.27:705][509]LogSlate: Window 'Open Level' being destroyed
[2023.02.01-21.24.27:731][509]AssetCheck: New page: Asset Save: MainMenu_Level
[2023.02.01-21.24.27:731][509]LogContentValidation: Display: Validating /Script/Engine.World /Game/Levels/MainMenu_Level.MainMenu_Level
[2023.02.01-21.24.27:741][510]LogAutomationController: Ignoring very large delta of 9.35 seconds in calls to FAutomationControllerManager::Tick() and not penalizing unresponsive tests
[2023.02.01-21.25.48:287][516]LogEditorTransaction: Undo Drag and Drop Widget
[2023.02.01-21.27.12:363][426]BlueprintLog: New page: Compile WB_MainMenu
[2023.02.01-21.27.12:442][426]LogUObjectHash: Compacting FUObjectHashTables data took   2.31ms
[2023.02.01-21.29.17:063][381]LogSlate: Window 'Color Picker' being destroyed
[2023.02.01-21.29.52:819][774]LogSlate: Window 'Color Picker' being destroyed
[2023.02.01-21.30.00:793][290]LogSlate: Window 'Color Picker' being destroyed
[2023.02.01-21.30.10:723][932]LogSlate: Window 'Color Picker' being destroyed
[2023.02.01-21.30.22:904][757]BlueprintLog: New page: Compile WB_MainMenu
[2023.02.01-21.30.22:962][757]LogUObjectHash: Compacting FUObjectHashTables data took   2.06ms
[2023.02.01-21.30.45:291][251]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.01-21.30.45:376][251]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/UI_Elements/WB_MainMenu" FILE="E:/Github Projects/GGJ23/GGJ23/Content/UI_Elements/WB_MainMenu.uasset" SILENT=true
[2023.02.01-21.30.45:384][251]LogSavePackage: Moving output files for package: /Game/UI_Elements/WB_MainMenu
[2023.02.01-21.30.45:384][251]LogSavePackage: Moving 'E:/Github Projects/GGJ23/GGJ23/Saved/WB_MainMenuAB271B844488B17917AD2B8EE504CFC4.tmp' to 'E:/Github Projects/GGJ23/GGJ23/Content/UI_Elements/WB_MainMenu.uasset'
[2023.02.01-21.30.45:392][251]LogFileHelpers: InternalPromptForCheckoutAndSave took 100 ms (total: 1.73 sec)
[2023.02.01-21.30.45:400][251]AssetCheck: New page: Asset Save: WB_MainMenu
[2023.02.01-21.30.45:400][251]LogContentValidation: Display: Validating /Script/UMGEditor.WidgetBlueprint /Game/UI_Elements/WB_MainMenu.WB_MainMenu
[2023.02.01-21.31.08:218][933]LogUObjectHash: Compacting FUObjectHashTables data took   2.14ms
[2023.02.01-21.31.11:339][933]LogSlate: Window 'Save Content' being destroyed
[2023.02.01-21.31.11:357][933]LogAssetEditorSubsystem: Opening Asset editor for World /Game/Levels/MainMenu_Level.MainMenu_Level
[2023.02.01-21.31.11:357][933]Cmd: MAP LOAD FILE="E:/Github Projects/GGJ23/GGJ23/Content/Levels/MainMenu_Level.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=4
[2023.02.01-21.31.11:357][933]LightingResults: New page: Lighting Build
[2023.02.01-21.31.11:359][933]LoadErrors: New page: Loading map: MainMenu_Level.umap
[2023.02.01-21.31.11:404][933]LogWorld: UWorld::CleanupWorld for MainMenu_Level, bSessionEnded=true, bCleanupResources=true
[2023.02.01-21.31.11:404][933]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.01-21.31.11:404][933]MapCheck: New page: Map Check
[2023.02.01-21.31.11:404][933]LightingResults: New page: Lighting Build
[2023.02.01-21.31.11:454][933]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.01-21.31.11:457][933]LogUObjectHash: Compacting FUObjectHashTables data took   1.68ms
[2023.02.01-21.31.11:462][933]LogAudio: Display: Audio Device (ID: 1) registered with world 'MainMenu_Level'.
[2023.02.01-21.31.11:462][933]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.01-21.31.11:462][933]LogAIModule: Creating AISystem for world MainMenu_Level
[2023.02.01-21.31.11:464][933]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2023.02.01-21.31.11:517][933]LogUObjectHash: Compacting FUObjectHashTables data took   1.84ms
[2023.02.01-21.31.11:525][933]Cmd: MAP CHECKDEP NOCLEARLOG
[2023.02.01-21.31.11:525][933]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 0.111ms to complete.
[2023.02.01-21.31.11:525][933]LogFileHelpers: Loading map 'MainMenu_Level' took 0.168
[2023.02.01-21.31.11:537][934]LogAutomationController: Ignoring very large delta of 3.38 seconds in calls to FAutomationControllerManager::Tick() and not penalizing unresponsive tests
[2023.02.01-21.32.00:727][550]LogShaderCompilers: Display: ================================================
[2023.02.01-21.32.00:727][550]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.02.01-21.32.00:727][550]LogShaderCompilers: Display: Total job queries 87, among them cache hits 2 (2.30%)
[2023.02.01-21.32.00:727][550]LogShaderCompilers: Display: Tracking 77 distinct input hashes that result in 67 distinct outputs (87.01%)
[2023.02.01-21.32.00:727][550]LogShaderCompilers: Display: RAM used: 0.73 MB (0.00 GB) of 819.20 MB (0.80 GB) budget. Usage: 0.09%
[2023.02.01-21.32.00:727][550]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.02.01-21.32.00:727][550]LogShaderCompilers: Display: Shaders Compiled: 4
[2023.02.01-21.32.00:727][550]LogShaderCompilers: Display: Jobs assigned 8, completed 4 (50.00%)
[2023.02.01-21.32.00:727][550]LogShaderCompilers: Display: Average time worker was idle: 0.00 s
[2023.02.01-21.32.00:727][550]LogShaderCompilers: Display: Time job spent in pending queue: average 1.36 s, longest 2.66 s
[2023.02.01-21.32.00:727][550]LogShaderCompilers: Display: Job execution time: average 2.61 s, max 2.61 s
[2023.02.01-21.32.00:727][550]LogShaderCompilers: Display: Job life time (pending + execution): average 2.66 s, max 2.67
[2023.02.01-21.32.00:727][550]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 2.67 s
[2023.02.01-21.32.00:727][550]LogShaderCompilers: Display: Jobs were issued in 7 batches (only local compilation was used), average 1.00 jobs/batch
[2023.02.01-21.32.00:727][550]LogShaderCompilers: Display: Average processing rate: 1.50 jobs/sec
[2023.02.01-21.32.00:727][550]LogShaderCompilers: Display: Total thread time: 5.00 s
[2023.02.01-21.32.00:727][550]LogShaderCompilers: Display: Total thread preprocess time: 0.32 s
[2023.02.01-21.32.00:727][550]LogShaderCompilers: Display: Percentage time preprocessing: 6.39%
[2023.02.01-21.32.00:727][550]LogShaderCompilers: Display: Effective parallelization: 1.88 (times faster than compiling all shaders on one thread). Compare with number of workers: 4
[2023.02.01-21.32.00:727][550]LogShaderCompilers: Display: Top 2 most expensive shader types by average time:
[2023.02.01-21.32.00:727][550]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy (compiled    2 times, average 1.30 sec, max 1.30 sec, min 1.30 sec)
[2023.02.01-21.32.00:727][550]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy (compiled    2 times, average 1.20 sec, max 1.22 sec, min 1.19 sec)
[2023.02.01-21.32.00:727][550]LogShaderCompilers: Display: Top 2 shader types by total compile time:
[2023.02.01-21.32.00:727][550]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 51.89% of total time (compiled    2 times, average 1.30 sec, max 1.30 sec, min 1.30 sec)
[2023.02.01-21.32.00:727][550]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 48.11% of total time (compiled    2 times, average 1.20 sec, max 1.22 sec, min 1.19 sec)
[2023.02.01-21.32.00:727][550]LogShaderCompilers: Display: ================================================
[2023.02.01-21.32.14:674][836]LogEditorViewport: Clicking Background
[2023.02.01-21.34.21:492][720]LogEditorViewport: Clicking Background
[2023.02.01-21.34.27:895][175]LogEditorViewport: Clicking Background
[2023.02.01-21.35.40:529][994]LogEditorViewport: Clicking Background
[2023.02.01-21.36.29:087][127]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path C:/Program Files/Epic Games/UE_5.1/Engine/Config/Layouts/DefaultLayout.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.02.01-21.36.29:087][127]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path C:/Program Files/Epic Games/UE_5.1/Engine/Config/Layouts/DefaultLayout.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.02.01-21.36.29:087][127]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path C:/Program Files/Epic Games/UE_5.1/Engine/Config/Layouts/DefaultLayout.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.02.01-21.36.29:089][127]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path C:/Program Files/Epic Games/UE_5.1/Engine/Config/Layouts/UE4ClassicLayout.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.02.01-21.36.29:089][127]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path C:/Program Files/Epic Games/UE_5.1/Engine/Config/Layouts/UE4ClassicLayout.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.02.01-21.36.29:089][127]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path C:/Program Files/Epic Games/UE_5.1/Engine/Config/Layouts/UE4ClassicLayout.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.02.01-21.36.30:178][249]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path C:/Program Files/Epic Games/UE_5.1/Engine/Config/Layouts/DefaultLayout.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.02.01-21.36.30:178][249]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path C:/Program Files/Epic Games/UE_5.1/Engine/Config/Layouts/DefaultLayout.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.02.01-21.36.30:178][249]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path C:/Program Files/Epic Games/UE_5.1/Engine/Config/Layouts/DefaultLayout.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.02.01-21.36.30:178][249]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path C:/Program Files/Epic Games/UE_5.1/Engine/Config/Layouts/DefaultLayout.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.02.01-21.36.30:178][249]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path C:/Program Files/Epic Games/UE_5.1/Engine/Config/Layouts/UE4ClassicLayout.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.02.01-21.36.30:178][249]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path C:/Program Files/Epic Games/UE_5.1/Engine/Config/Layouts/UE4ClassicLayout.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.02.01-21.36.30:178][249]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path C:/Program Files/Epic Games/UE_5.1/Engine/Config/Layouts/UE4ClassicLayout.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.02.01-21.36.30:178][249]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path C:/Program Files/Epic Games/UE_5.1/Engine/Config/Layouts/UE4ClassicLayout.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.02.01-21.38.01:859][383]LogWindows: LaunchURL https://docs.unrealengine.com/5.1/en/Engine/Blueprints?utm_source=editor&utm_medium=docs&utm_campaign=help_menu_asset
[2023.02.01-21.40.03:177][637]LogSlateStyle: Warning: Unable to find Slate Widget Style 'None'. Using FToolbarStyle defaults instead.
[2023.02.01-21.40.03:177][637]LogSlateStyle: Warning: Unable to find Slate Widget Style 'None'. Using FToolbarStyle defaults instead.
[2023.02.01-21.40.20:637][791]LogSlateStyle: Warning: Unable to find Slate Widget Style 'None'. Using FToolbarStyle defaults instead.
[2023.02.01-21.40.20:637][791]LogSlateStyle: Warning: Unable to find Slate Widget Style 'None'. Using FToolbarStyle defaults instead.
[2023.02.01-21.40.32:371][561]LogSlateStyle: Warning: Unable to find Slate Widget Style 'None'. Using FToolbarStyle defaults instead.
[2023.02.01-21.40.32:371][561]LogSlateStyle: Warning: Unable to find Slate Widget Style 'None'. Using FToolbarStyle defaults instead.
[2023.02.01-21.40.54:660][507]BlueprintLog: New page: Compile WB_MainMenu
[2023.02.01-21.40.54:753][507]LogUObjectHash: Compacting FUObjectHashTables data took   2.47ms
[2023.02.01-21.41.20:352][210]LogUObjectHash: Compacting FUObjectHashTables data took   1.87ms
[2023.02.01-21.41.20:354][210]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/Levels/MainMenu_Level' took 0.054
[2023.02.01-21.41.20:354][210]OBJ SavePackage: Generating thumbnails for [2] asset(s) in package [/Game/UI_Elements/WB_MainMenu] ([2] browsable assets)...
[2023.02.01-21.41.20:357][210]OBJ SavePackage:     Rendered thumbnail for [WidgetBlueprint /Game/UI_Elements/WB_MainMenu.WB_MainMenu]
[2023.02.01-21.41.20:357][210]OBJ SavePackage: Finished generating thumbnails for package [/Game/UI_Elements/WB_MainMenu]
[2023.02.01-21.41.20:357][210]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/UI_Elements/WB_MainMenu" FILE="E:/Github Projects/GGJ23/GGJ23/Saved/Autosaves/Game/UI_Elements/WB_MainMenu_Auto6.uasset" SILENT=false AUTOSAVING=true
[2023.02.01-21.41.20:365][210]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/UI_Elements/WB_MainMenu_Auto6
[2023.02.01-21.41.20:365][210]LogSavePackage: Moving 'E:/Github Projects/GGJ23/GGJ23/Saved/WB_MainMenu_Auto690727C004B1824A8E0627EB324AF48B1.tmp' to 'E:/Github Projects/GGJ23/GGJ23/Saved/Autosaves/Game/UI_Elements/WB_MainMenu_Auto6.uasset'
[2023.02.01-21.41.20:366][210]LogFileHelpers: Auto-saving content packages took 0.012
[2023.02.01-21.41.44:493][314]LogUObjectHash: Compacting FUObjectHashTables data took   1.47ms
[2023.02.01-21.41.46:257][314]LogSlate: Window 'Save Content' being destroyed
[2023.02.01-21.42.09:106][131]BlueprintLog: New page: Compile WB_MainMenu
[2023.02.01-21.42.09:183][131]LogUObjectHash: Compacting FUObjectHashTables data took   2.52ms
[2023.02.01-21.42.54:096][944]LogSlateStyle: Warning: Unable to find Slate Widget Style 'None'. Using FToolbarStyle defaults instead.
[2023.02.01-21.42.54:096][944]LogSlateStyle: Warning: Unable to find Slate Widget Style 'None'. Using FToolbarStyle defaults instead.
[2023.02.01-21.43.22:158][915]BlueprintLog: New page: Compile WB_MainMenu
[2023.02.01-21.43.22:231][915]LogUObjectHash: Compacting FUObjectHashTables data took   1.98ms
[2023.02.01-21.45.44:289][666]LogUObjectHash: Compacting FUObjectHashTables data took   1.99ms
[2023.02.01-21.45.45:631][666]LogSlate: Window 'Delete Assets' being destroyed
[2023.02.01-21.45.45:700][666]LogUObjectHash: Compacting FUObjectHashTables data took   1.54ms
[2023.02.01-21.45.45:760][666]LogUObjectHash: Compacting FUObjectHashTables data took   1.93ms
[2023.02.01-21.45.45:814][666]LogUObjectHash: Compacting FUObjectHashTables data took   0.71ms
[2023.02.01-21.45.45:825][666]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.01-21.45.45:830][667]LogSlate: Took 0.001034 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Regular.ttf' (155K)
[2023.02.01-21.45.45:833][667]LogSlate: Took 0.000471 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/DroidSansMono.ttf' (77K)
[2023.02.01-21.45.45:837][667]LogSlate: Took 0.000716 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Bold.ttf' (160K)
[2023.02.01-21.45.45:839][667]LogSlate: Took 0.000379 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Light.ttf' (167K)
[2023.02.01-21.45.45:840][667]LogSlate: Took 0.000508 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Italic.ttf' (157K)
[2023.02.01-21.45.45:847][667]LogSlate: Took 0.000500 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-BoldCondensed.ttf' (158K)
[2023.02.01-21.45.56:231][339]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/SP_Player.SP_Player
[2023.02.01-21.45.56:232][339]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.01-21.45.56:785][339]LogStaticMesh: Display: Building static mesh PhAT_FloorBox...
[2023.02.01-21.45.56:793][339]LogStaticMesh: Built static mesh [0.01s] /Engine/EditorMeshes/PhAT_FloorBox.PhAT_FloorBox
[2023.02.01-21.45.58:687][424]LogMeshUtilities: Finished distance field build in 1.9s - 126x126x21 sparse distance field, 0.6Mb total, 0.0Mb always loaded, 100% occupied, 4 triangles, PhAT_FloorBox
[2023.02.01-21.45.59:315][460]LogShaderCompilers: Display: ================================================
[2023.02.01-21.45.59:315][460]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.02.01-21.45.59:315][460]LogShaderCompilers: Display: Total job queries 95, among them cache hits 2 (2.11%)
[2023.02.01-21.45.59:315][460]LogShaderCompilers: Display: Tracking 86 distinct input hashes that result in 70 distinct outputs (81.40%)
[2023.02.01-21.45.59:315][460]LogShaderCompilers: Display: RAM used: 0.78 MB (0.00 GB) of 819.20 MB (0.80 GB) budget. Usage: 0.09%
[2023.02.01-21.45.59:315][460]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.02.01-21.45.59:315][460]LogShaderCompilers: Display: Shaders Compiled: 13
[2023.02.01-21.45.59:315][460]LogShaderCompilers: Display: Jobs assigned 17, completed 13 (76.47%)
[2023.02.01-21.45.59:315][460]LogShaderCompilers: Display: Average time worker was idle: 256.75 s
[2023.02.01-21.45.59:315][460]LogShaderCompilers: Display: Time job spent in pending queue: average 1.62 s, longest 3.69 s
[2023.02.01-21.45.59:315][460]LogShaderCompilers: Display: Job execution time: average 1.54 s, max 2.61 s
[2023.02.01-21.45.59:315][460]LogShaderCompilers: Display: Job life time (pending + execution): average 3.47 s, max 4.61
[2023.02.01-21.45.59:315][460]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 7.01 s
[2023.02.01-21.45.59:315][460]LogShaderCompilers: Display: Jobs were issued in 17 batches (only local compilation was used), average 1.00 jobs/batch
[2023.02.01-21.45.59:315][460]LogShaderCompilers: Display: Average processing rate: 1.85 jobs/sec
[2023.02.01-21.45.59:315][460]LogShaderCompilers: Display: Total thread time: 13.11 s
[2023.02.01-21.45.59:315][460]LogShaderCompilers: Display: Total thread preprocess time: 0.91 s
[2023.02.01-21.45.59:315][460]LogShaderCompilers: Display: Percentage time preprocessing: 6.94%
[2023.02.01-21.45.59:315][460]LogShaderCompilers: Display: Effective parallelization: 1.87 (times faster than compiling all shaders on one thread). Compare with number of workers: 4
[2023.02.01-21.45.59:315][460]LogShaderCompilers: Display: Top 4 most expensive shader types by average time:
[2023.02.01-21.45.59:315][460]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy (compiled    4 times, average 1.25 sec, max 1.65 sec, min 0.94 sec)
[2023.02.01-21.45.59:315][460]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy (compiled    3 times, average 1.21 sec, max 1.30 sec, min 1.02 sec)
[2023.02.01-21.45.59:316][460]LogShaderCompilers: Display:                                                 FLumenCardVS (compiled    3 times, average 0.91 sec, max 0.95 sec, min 0.85 sec)
[2023.02.01-21.45.59:316][460]LogShaderCompilers: Display:                                          FLumenCardPS<false> (compiled    3 times, average 0.59 sec, max 0.63 sec, min 0.52 sec)
[2023.02.01-21.45.59:316][460]LogShaderCompilers: Display: Top 4 shader types by total compile time:
[2023.02.01-21.45.59:316][460]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 38.10% of total time (compiled    4 times, average 1.25 sec, max 1.65 sec, min 0.94 sec)
[2023.02.01-21.45.59:316][460]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 27.59% of total time (compiled    3 times, average 1.21 sec, max 1.30 sec, min 1.02 sec)
[2023.02.01-21.45.59:316][460]LogShaderCompilers: Display:                                                 FLumenCardVS - 20.90% of total time (compiled    3 times, average 0.91 sec, max 0.95 sec, min 0.85 sec)
[2023.02.01-21.45.59:316][460]LogShaderCompilers: Display:                                          FLumenCardPS<false> - 13.41% of total time (compiled    3 times, average 0.59 sec, max 0.63 sec, min 0.52 sec)
[2023.02.01-21.45.59:316][460]LogShaderCompilers: Display: ================================================
[2023.02.01-21.46.05:058][802]LogWorld: UWorld::CleanupWorld for World_7, bSessionEnded=true, bCleanupResources=true
[2023.02.01-21.46.05:058][802]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.01-21.46.05:136][802]LogSlate: Took 0.000437 seconds to synchronously load lazily loaded font '../../../Engine/Content/Editor/Slate/Fonts/FontAwesome.ttf' (139K)
[2023.02.01-21.47.59:712][361]BlueprintLog: New page: Compile WB_MainMenu
[2023.02.01-21.47.59:824][361]LogUObjectHash: Compacting FUObjectHashTables data took   2.48ms
